district,mandal,village,lat,long,date,value
KAMAREDDY,Bhiknur,Bhiknoor,78.399,18.196,01/08/22,2.24
KAMAREDDY,Bhiknur,Issannapally,78.4767,18.1429,01/08/22,3.74
KAMAREDDY,Bhiknur,P.D.Mallareddy,78.453,18.173,01/08/22,15.28
KAMAREDDY,Bibipet,Bibipet,78.523,18.205,01/08/22,11.52
KAMAREDDY,Bichkunda,Pulkal,77.767,18.399,01/08/22,0.79
KAMAREDDY,Birkoor,Birkur,77.803,18.47,01/08/22,8.38
KAMAREDDY,Domakonda,Domakonda,78.436,18.25,01/08/22,11.88
KAMAREDDY,Gandhari,Gandhari,78.107,18.396,01/08/22,5.63
KAMAREDDY,Gandhari,Ramlaxmanpally,78.13,18.32,01/08/22,7.31
KAMAREDDY,Gandhari,Sarvapoor,77.9851,18.3647,01/08/22,6.85
KAMAREDDY,Jukkal,Jukkal,77.604,18.364,01/08/22,3.71
KAMAREDDY,Jukkal,Savargao,77.649524,18.321675,01/08/22,1.98
KAMAREDDY,Kamareddy,Adloor,78.3435,18.3438,01/08/22,11.17
KAMAREDDY,Kamareddy,Narasannapally,78.3617,18.2686,01/08/22,6.86
KAMAREDDY,Lingampet,Bhavanipet,78.058,18.2791,01/08/22,6.93
KAMAREDDY,Lingampet,Khannapur,78.16,18.19,01/08/22,12.28
KAMAREDDY,Lingampet,Mothe,78.17,18.31,01/08/22,13.25
KAMAREDDY,Machareddy,Machareddy,78.493,18.329,01/08/22,3.11
KAMAREDDY,Madnur,Menoor,77.652,18.483,01/08/22,5.19
KAMAREDDY,Madnur,SOMUR,77.603085,18.419887,01/08/22,1.29
KAMAREDDY,Naga_Reddipet,Banjara Thanda,78.0818,18.1449,01/08/22,12.2
KAMAREDDY,Naga_Reddipet,Malthummeda,78.142,18.114,01/08/22,7.31
KAMAREDDY,Naga_Reddipet,Nasurullabad,77.873,18.468,01/08/22,1.67
KAMAREDDY,Nizamsagar,Achampet,77.93,18.21,01/08/22,3.35
KAMAREDDY,Nizamsagar,Mohammadnagar,77.908661,18.293098,01/08/22,1.9
KAMAREDDY,Pedda Kodapgal,Shanthapur,77.73,18.33,01/08/22,4.61
KAMAREDDY,Pedda Kodapgal,Maddela Cheruvu,77.85,18.35,01/08/22,7.74
KAMAREDDY,Rajampet,Argonda,78.272,18.234,01/08/22,2.71
KAMAREDDY,Rajampet,Kondapur,78.289,18.184,01/08/22,4.73
KAMAREDDY,Ramareddy,Reddypet,78.417,18.409,01/08/22,3.98
KAMAREDDY,Sadasivanagar,Sadasivanagar,78.264,18.406,01/08/22,2.23
KAMAREDDY,Tadwai,Yerrapahad,78.223,18.293,01/08/22,0.61
KAMAREDDY,Tadwai,Annaram,78.241562,18.35434,01/08/22,6.56
KAMAREDDY,Yellareddy,Yellareddy,78.02,18.194,01/08/22,10.54
KAMAREDDY,Banswada,HANMAJIPET ,78.001667,18.433056,01/08/22,3.28
KAMAREDDY,Bhiknur,KACHAPOOR ,78.452778,18.192778,01/08/22,9.58
KAMAREDDY,Bhiknur,MALLUPALLY ,78.445,18.155,01/08/22,16.27
KAMAREDDY,Bichkunda,DOULTHAPUR ,77.700556,18.384444,01/08/22,5.16
KAMAREDDY,Bichkunda,GUNDE NEMLI ,77.807778,18.362778,01/08/22,8.36
KAMAREDDY,Bichkunda,PD DADGI ,77.742222,18.368056,01/08/22,13.97
KAMAREDDY,Domakonda,AMBERPET ,78.488056,18.262778,01/08/22,3.97
KAMAREDDY,Domakonda,ANCHANOOR ,78.459444,18.244722,01/08/22,16.06
KAMAREDDY,Gandhari,CHADMAL ,78.077222,18.459167,01/08/22,
KAMAREDDY,Gandhari,GURJAL ,78.140556,18.3575,01/08/22,12.35
KAMAREDDY,Lingampet,LINGAMPET ,78.127778,18.2375,01/08/22,0.2
KAMAREDDY,Lingampet,PARMALLA,78.127778,18.201944,01/08/22,3.02
KAMAREDDY,Machareddy,RAJKHANPET ,78.519722,18.356389,01/08/22,3.84
KAMAREDDY,Madnur,MADNOOR ,77.628889,18.500278,01/08/22,1.71
KAMAREDDY,Madnur,RUSEGAON,77.683333,18.435,01/08/22,1.3
KAMAREDDY,Naga_Reddipet,WADALPARTHY ,78.154722,18.136667,01/08/22,12.84
KAMAREDDY,Naga_Reddipet,BOMMADEVPALLY ,77.901111,18.471389,01/08/22,1.26
KAMAREDDY,Naga_Reddipet,BOPPASPALLY ,77.8425,18.485278,01/08/22,2.34
KAMAREDDY,Naga_Reddipet,MIRZAPUR ,77.843889,18.447778,01/08/22,4.2
KAMAREDDY,Nizamsagar,BURGUL ,77.940556,18.258056,01/08/22,2.56
KAMAREDDY,Nizamsagar,NARVA ,77.9725,18.258333,01/08/22,0.97
KAMAREDDY,Nizamsagar,VELGANOOR ,77.868056,18.195278,01/08/22,11.62
KAMAREDDY,Pedda Kodapgal,CHILLARGI ,77.832222,18.2875,01/08/22,6.3
KAMAREDDY,Pedda Kodapgal,GODMAGAON ,77.757778,18.231667,01/08/22,9.81
KAMAREDDY,Pedda Kodapgal,KURTHI / RAMPUR,77.879167,18.298056,01/08/22,6.21
KAMAREDDY,Pedda Kodapgal,NAGAMPALLY ,77.847222,18.246944,01/08/22,5.65
KAMAREDDY,Pedda Kodapgal,PITLAM ,77.842222,18.227222,01/08/22,7.81
KAMAREDDY,Rajampet,SIDDAPOOR ,78.243333,18.165,01/08/22,10.39
KAMAREDDY,Ramareddy,DEVANPALLE ,78.443056,18.331667,01/08/22,13.72
KAMAREDDY,Sadasivanagar,PADMAJI WADA ,78.237778,18.429167,01/08/22,3.17
KAMAREDDY,Sadasivanagar,UTNOOR ,78.191111,18.438333,01/08/22,2.96
KAMAREDDY,Tadwai,KANKAL,78.217778,18.341667,01/08/22,21.97
KAMAREDDY,Yellareddy,THIMMAREDDY ,77.995833,18.2375,01/08/22,10.43
KAMAREDDY,Yellareddy,YELLAREDDY ,78.011389,18.201111,01/08/22,10.54
KARIMNAGAR,Chigurumamidi,Bommanapalli,79.2301,18.2126,01/08/22,
KARIMNAGAR,Chigurumamidi,Chigurumamidi,79.154589,18.263438,01/08/22,3.08
KARIMNAGAR,Chigurumamidi,Ramancha,79.201111,18.23625,01/08/22,4.15
KARIMNAGAR,Choppadandi,Rukmapur,79.1461,18.5334,01/08/22,4.32
KARIMNAGAR,Ellandakunta,Illanthukunta ,79.5058,18.2992,01/08/22,1.61
KARIMNAGAR,Gangadhara,Burugupally,79.0333,18.6386,01/08/22,4.53
KARIMNAGAR,Gangadhara,Gangadhara,79.008888,18.579444,01/08/22,12.1
KARIMNAGAR,Gannervaram,Mylaram,79.078,18.368,01/08/22,3.78
